Customer ID,Recency,Frequency,Monetary,distinct_products,tenure_days,avg_order_value,purchase_interval_std,is_uk,churned,cluster
15006,333,1,275.4,47,333,275.4,0.0,1,0,0
15007,39,1,156.91,12,39,156.91,0.0,1,1,3
15008,360,2,288.0,6,518,144.0,0.0,1,1,0
15011,276,2,416.6,17,297,208.3,0.0,1,1,0
15012,254,2,429.78,107,457,214.89,0.0,1,0,0
15013,368,10,1610.82,177,558,161.082,9.746794344808963,1,1,2
15014,56,1,117.73,2,56,117.73,0.0,1,0,0
15015,381,13,2354.97,158,605,181.15153846153845,11.320402605539927,1,1,2
15016,53,5,620.89,93,423,124.178,99.42668991104284,1,1,3
15018,133,2,266.34000000000003,17,248,133.17000000000002,0.0,1,0,0
15019,147,1,252.81,64,147,252.81,0.0,1,1,0
15020,259,1,198.47,27,259,198.47,0.0,1,1,0
15021,37,8,1709.05,289,378,213.63125,40.80616199966443,1,0,1
15022,557,1,281.05,19,557,281.05,0.0,1,0,0
15023,14,16,8950.23,421,554,559.389375,18.015337381031223,1,0,1
15024,9,10,2665.15,124,304,266.515,55.35341001239219,1,0,1
15025,448,1,617.83,72,448,617.83,0.0,1,0,0
15026,120,4,810.67,83,328,202.6675,30.13856886670854,1,0,2
15027,48,9,2831.58,67,504,314.62,65.7462655104564,1,0,1
15028,249,3,521.78,45,274,173.92666666666665,4.242640687119285,1,0,0
15029,500,1,365.1,10,500,365.1,0.0,1,1,0
15030,148,7,1559.5100000000002,21,525,222.7871428571429,48.36803352077348,1,0,2
15031,162,11,2598.58,205,611,236.23454545454544,46.91185588123989,1,0,2
15032,136,8,9901.25,39,609,1237.65625,49.82779870523605,1,1,2
15033,3,5,1359.31,184,209,271.862,15.0996688705415,1,0,3
15034,113,11,6513.1,308,457,592.1,25.36401650632907,1,0,1
15036,57,2,212.49,49,60,106.245,0.0,1,0,3
15037,256,2,397.76,40,257,198.88,0.0,1,1,0
15038,68,7,956.49,176,305,136.64142857142858,42.96975680638651,1,0,2
15039,9,80,35567.81,523,610,444.597625,4.63745668917557,1,0,1
15040,422,1,7.49,1,422,7.49,0.0,1,1,0
15041,50,2,289.4,98,324,144.7,0.0,1,1,3
15042,79,2,315.45,9,475,157.725,0.0,1,1,0
15043,343,5,2333.32,39,413,466.66399999999993,7.58836829188814,1,0,2
15044,16,31,13330.31,269,603,430.01,20.58612410695919,1,0,1
15045,32,2,735.66,11,138,367.83,0.0,1,1,3
15046,7,20,6303.65,221,574,315.1825,22.72103901750727,1,0,1
15047,150,1,343.62,22,150,343.62,0.0,1,1,0
15048,101,2,254.25,58,249,127.125,0.0,1,0,0
15049,154,1,121.17000000000002,3,154,121.17000000000002,0.0,1,1,0
15050,301,2,2349.5,58,361,1174.75,0.0,1,0,2
15051,30,7,2839.09,133,618,405.5842857142857,71.35194461260323,1,0,1
15052,199,1,157.73,27,199,157.73,0.0,1,1,0
15053,36,2,478.6,28,162,239.3,0.0,1,0,3
15055,355,3,544.12,77,603,181.3733333333333,7.7781745930520225,1,1,0
15056,400,1,113.65,6,400,113.65,0.0,1,1,0
15057,155,5,3255.96,62,614,651.192,58.608162116437896,1,1,2
15058,5,12,2516.8,169,533,209.73333333333332,38.21803477179565,1,0,1
15059,51,15,2880.41,273,614,192.02733333333333,23.97251173075777,1,0,1
15061,8,116,94378.32,120,619,813.6062068965516,7.6970379752653795,1,0,1
15062,98,7,2399.16,95,490,342.7371428571428,20.62684335196897,1,0,2
15063,93,1,354.79999999999995,5,93,354.79999999999995,0.0,1,1,0
15064,290,4,1184.31,75,597,296.0775,34.07834111768548,1,1,2
15065,45,4,2771.38,140,291,692.845,32.331615074619044,1,0,2
15067,163,3,2871.17,125,487,957.0566666666668,44.54772721475249,1,0,2
15068,136,3,861.5,139,501,287.1666666666667,29.698484809834994,1,0,2
15069,59,1,1107.53,70,59,1107.53,0.0,1,1,3
15070,253,3,735.0500000000001,26,604,245.01666666666668,60.10407640085654,1,1,2
15071,156,3,1062.16,31,451,354.05333333333334,52.32590180780452,1,0,2
15072,359,1,187.52,13,359,187.52,0.0,1,1,0
15073,66,7,2594.57,109,562,370.6528571428572,89.49059540905215,1,0,2
15074,309,2,817.46,31,348,408.73,0.0,1,0,0
15076,53,3,1426.74,68,402,475.58,205.0609665440988,1,1,3
15077,375,2,2428.08,28,610,1214.04,0.0,1,1,2
15078,3,40,13347.17,104,616,333.67925,14.64551904406858,1,0,1
15079,93,11,3534.4,119,612,321.3090909090909,43.90191086704288,1,1,2
15080,308,2,546.25,31,382,273.125,0.0,1,1,0
15081,88,9,1579.82,65,416,175.53555555555556,48.52392635155804,1,0,2
15082,549,1,93.35,6,549,93.35,0.0,1,1,0
15083,137,1,88.2,5,137,88.2,0.0,1,1,0
15084,260,2,965.2,31,526,482.6,0.0,1,1,2
15085,610,1,347.54,9,610,347.54,0.0,1,1,0
15086,445,2,218.53,10,505,109.265,0.0,1,1,0
15087,162,1,276.7,15,162,276.7,0.0,1,1,0
15089,8,1,1221.56,69,8,1221.56,0.0,1,0,3
15090,188,1,381.32,23,188,381.32,0.0,1,1,0
15091,555,2,565.9,27,555,282.95,0.0,1,0,0
15092,95,3,776.46,39,343,258.82,77.78174593052023,1,1,2
15093,87,21,12233.72,104,612,582.5580952380952,21.44491106361404,1,0,1
15094,343,2,83.0,4,524,41.5,0.0,1,1,0
15095,16,8,2806.86,89,568,350.8575,70.27293728232593,1,0,1
15097,463,2,660.27,39,463,330.135,0.0,1,0,0
15098,62,3,1208.95,1,62,402.98333333333335,0.0,1,1,3
15100,214,7,2193.9,11,581,313.41428571428565,121.11757373175315,1,1,2
15101,239,5,1132.69,48,470,226.538,67.54442982215484,1,0,2
15102,411,2,554.67,26,427,277.335,0.0,1,1,0
15104,77,2,972.54,66,162,486.27,0.0,1,1,3
15105,15,3,1328.96,67,507,442.9866666666667,70.0035713374682,1,0,3
15106,21,3,1030.83,67,149,343.61,9.192388155425116,1,0,3
15107,191,9,824.35,32,332,91.59444444444443,17.75226343717491,1,1,2
15108,22,4,1293.8,50,108,323.45,23.75570107012911,0,1,3
15109,126,3,979.1,46,616,326.3666666666667,125.15790027001891,1,1,2
15110,7,4,786.3000000000001,20,365,196.575,62.385895841928885,1,0,3
15111,253,3,1163.39,60,472,387.7966666666667,82.73149339882606,1,0,2
15112,491,1,209.4,7,491,209.4,0.0,1,1,0
15114,28,7,1794.43,81,301,256.34714285714284,20.05991026899173,1,0,3
15115,613,1,191.74,14,613,191.74,0.0,1,0,0
15116,15,2,790.97,20,85,395.485,0.0,1,0,3
15117,1,5,1350.08,65,514,270.016,102.82671507606052,1,0,3
15118,14,1,24.48,1,14,24.48,0.0,1,1,3
15119,126,1,237.4,14,126,237.4,0.0,1,1,0
15120,14,1,332.82,21,14,332.82,0.0,1,1,3
15121,169,1,295.15,18,169,295.15,0.0,1,0,0
15122,84,10,3784.1,139,499,378.41,39.73488531644594,1,0,2
15123,86,4,3526.33,113,514,881.5825,108.66922287382016,1,0,2
15124,72,3,357.38,25,532,119.12666666666668,77.07463914933368,1,0,3
15125,16,20,15080.39,146,498,754.0195,47.66034800470747,1,0,1
15126,417,2,445.49,25,567,222.745,0.0,1,1,0
15127,400,1,279.97,12,400,279.97,0.0,1,0,0
15128,7,4,1482.92,80,310,370.73,95.08066750572029,1,0,3
15129,7,21,5901.51,80,490,281.0242857142857,21.43994059300489,1,0,1
15130,50,1,330.11,22,50,330.11,0.0,1,1,3
15131,275,1,80.28,7,275,80.28,0.0,1,1,0
15132,80,2,489.87,24,143,244.935,0.0,1,0,3
15133,8,5,1806.9,45,401,361.38,43.97252930334271,1,1,3
15134,7,6,823.16,31,303,137.19333333333333,46.27418286690755,1,0,3
15135,119,2,303.68,17,436,151.84,0.0,1,1,0
15137,401,2,823.4,34,560,411.7,0.0,1,1,0
15138,274,1,477.52,31,274,477.52,0.0,1,1,0
15139,120,2,178.96,13,217,89.48,0.0,1,1,0
15140,79,4,2016.89,67,322,504.2225,84.34650753489046,1,0,2
15141,338,7,1388.47,44,501,198.35285714285715,22.33756178875991,1,1,2
15142,290,5,2121.18,97,381,424.236,20.872629605937693,1,0,2
15143,106,2,563.63,27,312,281.815,0.0,1,1,0
15144,18,20,8041.91,142,607,402.0955,27.924606098045395,1,0,1
15145,107,2,723.03,35,128,361.515,0.0,1,0,2
15146,45,2,1327.16,90,171,663.58,0.0,1,1,3
15147,120,1,623.5,28,120,623.5,0.0,1,1,0
15149,14,5,1343.46,62,530,268.692,211.5362459091428,1,1,3
15150,8,7,5582.92,349,424,797.5600000000001,66.68633043335544,1,0,1
15151,303,2,1513.51,56,390,756.755,0.0,1,1,2
15152,4,6,2598.14,124,581,433.0233333333333,223.5866722324924,1,0,1
15154,358,2,1089.44,101,358,544.72,0.0,1,0,2
15155,263,1,383.97,24,263,383.97,0.0,1,1,0
15157,34,4,2148.88,116,609,537.22,28.0,1,0,3
15158,281,1,54.57,4,281,54.57,0.0,1,0,0
15159,17,21,10598.91,251,312,504.71,13.87642832856837,1,0,1
15160,237,4,589.27,17,301,147.3175,5.033222956847167,1,1,2
15161,268,1,119.92,33,268,119.92,0.0,1,1,0
15162,611,1,312.9,12,611,312.9,0.0,1,1,0
15163,72,1,155.0,10,72,155.0,0.0,1,0,0
15164,88,8,1566.76,223,570,195.845,32.72977383420324,1,0,2
15165,253,1,483.75,27,253,483.75,0.0,1,1,0
15166,348,1,167.16,12,348,167.16,0.0,1,1,0
15167,201,5,1612.62,262,553,322.524,99.91454682210528,1,1,2
15169,262,2,569.22,58,607,284.61,0.0,1,1,0
15170,287,1,81.15,4,287,81.15,0.0,1,1,0
15171,211,1,1289.5,5,211,1289.5,0.0,1,1,0
15172,16,3,886.74,60,117,295.58,15.556349186104043,1,0,3
15173,261,7,1494.6,68,498,213.5142857142857,38.75263431905845,1,1,2
15174,203,2,481.46,34,291,240.73,0.0,1,1,0
15176,548,1,938.04,52,548,938.04,0.0,1,1,0
15177,306,1,948.93,26,306,948.93,0.0,1,1,0
15178,140,1,40.5,3,140,40.5,0.0,1,1,0
15179,114,11,6688.85,190,617,608.0772727272728,24.692778971459116,1,0,1
15180,247,3,816.9300000000001,46,469,272.31,85.55992052357225,1,1,2
15181,55,4,945.72,14,611,236.43,111.94194924156002,1,0,3
15182,34,11,2998.952,78,537,272.632,47.97453027967607,1,1,1
15183,428,3,639.93,33,465,213.31,2.8284271247461903,1,1,0
15184,71,3,518.42,34,604,172.80666666666664,98.99494936611666,1,0,3
15186,48,4,1221.05,26,577,305.2625,112.36695837003568,1,0,3
15187,10,4,1552.04,29,92,388.01,13.892443989449804,1,0,3
15188,605,1,310.43,23,605,310.43,0.0,1,1,0
15189,3,30,10383.18,65,389,346.106,13.055867072876875,1,0,1
15190,314,1,829.4399999999999,40,314,829.4399999999999,0.0,1,1,0
15191,343,3,588.05,33,569,196.01666666666665,159.0990257669732,1,1,0
15192,71,4,1360.06,56,560,340.015,53.90114408185909,1,0,2
15194,7,24,8849.53,227,617,368.7304166666667,29.405438984943466,1,0,1
15196,313,2,313.7,34,607,156.85,0.0,1,1,0
15197,133,5,1331.15,35,608,266.23,118.46377786761091,1,0,2
15198,4,4,485.35,24,570,121.3375,107.4057726567804,1,0,3
15199,116,8,2510.85,17,456,313.85625,17.76701062831524,1,0,2
15200,375,1,549.05,30,375,549.05,0.0,1,1,0
15201,6,6,1539.67,38,491,256.6116666666667,82.5003030297465,1,0,3
15202,300,3,44.85,1,301,14.949999999999998,0.0,1,1,0
15203,16,12,3567.26,136,611,297.27166666666665,28.43013765834994,1,0,1
15204,237,1,316.58,9,237,316.58,0.0,1,1,0
15205,7,1,472.3,24,7,472.3,0.0,1,0,3
15206,26,2,53.10000000000001,3,156,26.550000000000004,0.0,1,0,3
15207,296,3,683.9200000000001,19,427,227.97333333333336,86.2670273047588,1,1,2
15208,43,3,423.92,19,304,141.30666666666664,84.8528137423857,1,0,3
15209,610,1,178.98000000000002,13,610,178.98000000000002,0.0,1,1,0
15210,105,3,1116.19,66,455,372.0633333333333,30.405591591021544,1,1,2
15211,245,1,383.07,23,245,383.07,0.0,1,0,0
15212,121,2,208.28,7,257,104.14,0.0,1,1,0
15213,199,2,328.35,22,210,164.175,0.0,1,1,0
15214,64,2,651.63,46,123,325.815,0.0,1,0,3
15215,274,4,1687.49,59,493,421.8725,57.83885660465059,1,0,2
15216,499,1,389.49,22,499,389.49,0.0,1,0,0
15217,443,1,426.24,28,443,426.24,0.0,1,1,0
15218,18,17,8534.39,124,563,502.02294117647057,20.1324779067721,1,0,1
15219,56,2,685.45,26,529,342.725,0.0,1,1,3
15220,50,4,946.81,57,161,236.7025,4.163331998932266,1,0,3
15221,246,4,1910.2,21,518,477.55,83.16249154516716,1,1,2
15222,199,11,3514.43,98,603,319.4936363636364,48.70500772793058,1,1,2
15223,106,5,1417.95,26,615,283.59000000000003,157.34966370051976,1,1,2
15224,238,5,871.36,24,573,174.272,69.75851202541521,1,1,2
15225,114,1,409.4,23,114,409.4,0.0,1,1,0
15226,191,1,154.41,8,191,154.41,0.0,1,1,0
15227,96,7,2131.91,79,514,304.5585714285714,24.32625467815929,1,0,2
15228,10,5,4409.59,163,380,881.918,44.79583313955291,1,0,1
15229,466,1,160.5,9,466,160.5,0.0,1,1,0
15230,119,2,429.6,23,121,214.8,0.0,1,1,0
15231,501,1,250.26,14,501,250.26,0.0,1,1,0
15232,21,1,310.36,18,21,310.36,0.0,1,0,3
15233,281,1,59.400000000000006,1,281,59.400000000000006,0.0,1,1,0
15234,157,1,197.0,14,157,197.0,0.0,1,1,0
15235,98,16,2764.76,161,269,172.7975,10.895608551810485,1,1,1
15236,179,1,321.05,15,179,321.05,0.0,1,1,0
15237,83,2,1091.65,74,107,545.825,0.0,1,0,2
15238,64,1,300.14,14,64,300.14,0.0,1,0,0
15240,72,10,3796.79,108,614,379.679,39.59096417674675,1,0,1
15241,7,9,2630.97,112,534,292.33,56.91080113400518,1,0,1
15242,302,1,302.04,4,302,302.04,0.0,1,1,0
15243,315,1,608.6,39,315,608.6,0.0,1,0,0
15244,128,2,521.45,28,546,260.725,0.0,1,0,0
15245,14,8,4610.84,72,475,576.355,41.10903040637642,1,1,1
15246,118,3,780.4,45,436,260.1333333333333,53.74011537017761,1,1,2
15247,2,3,976.06,13,417,325.3533333333333,209.30360723121808,1,1,3
15248,291,3,1893.93,103,414,631.3100000000001,4.949747468305833,1,1,2
15249,8,12,6817.41,245,503,568.1175,47.62829563877492,1,0,1
15250,521,1,60.0,3,521,60.0,0.0,1,1,0
15251,7,16,16606.57,154,560,1037.910625,42.72949243566466,1,0,1
15252,63,4,1663.18,82,492,415.795,102.06043960973976,1,0,2
15253,50,4,1306.74,67,467,326.685,86.3153134347164,1,0,3
15254,7,3,1088.35,64,441,362.7833333333333,286.37824638055173,1,1,3
15255,276,8,2801.17,101,617,350.14625,67.11291125515908,1,0,2
15256,29,2,170.4,6,442,85.2,0.0,1,1,3
15257,163,2,271.75,11,294,135.875,0.0,1,1,0
15258,49,2,621.16,32,97,310.58,0.0,1,1,3
15259,393,4,902.33,50,563,225.5825,48.99319680663156,1,1,2
15260,22,24,8445.18,183,614,351.8825,30.667475787000225,1,0,1
15261,15,4,1504.0,87,315,376.0,127.6597039006436,1,1,3
15262,204,3,418.82,22,368,139.60666666666663,36.06244584051392,1,1,0
15264,410,1,454.66,32,410,454.66,0.0,1,0,0
15265,31,4,3343.64,179,618,835.91,152.38219493541013,1,1,3
15266,218,5,852.21,38,582,170.442,113.96015385505,1,1,2
15267,36,2,1407.76,7,63,703.88,0.0,1,0,3
15268,359,3,961.9,21,486,320.6333333333334,89.09545442950498,1,1,2
15269,260,2,816.56,32,270,408.28,0.0,1,0,0
15270,119,18,6638.02,65,602,368.7788888888889,47.29545743639284,1,0,1
15271,9,17,3247.76,285,371,191.04470588235296,22.54024179107225,1,0,1
15272,330,4,1161.96,209,543,290.49,17.7857620959388,1,0,2
15273,480,1,152.64,1,480,152.64,0.0,1,1,0
15276,274,3,489.17,115,315,163.05666666666667,28.284271247461906,1,0,0
15277,305,1,220.44,14,305,220.44,0.0,1,0,0
15278,442,4,496.16,29,545,124.04,59.46707772653144,1,1,2
15279,235,5,1575.54,74,556,315.108,52.391952308218734,1,1,2
15280,52,3,392.52,48,451,130.84,165.46298679765212,1,1,3
15281,17,15,8297.2,421,308,553.1466666666668,18.082837470624213,1,0,1
15282,450,1,348.59,27,450,348.59,0.0,1,1,0
15283,270,3,144.33,9,398,48.11000000000001,45.96194077712559,1,1,0
15284,380,1,24.75,1,380,24.75,0.0,1,1,0
15285,288,1,94.92,6,288,94.92,0.0,1,1,0
15287,260,3,331.26,13,618,110.42,174.65537495307723,1,0,0
15288,36,9,3415.2200000000003,124,545,379.4688888888889,44.94897901271745,1,0,1
15289,18,4,1351.29,65,502,337.8225,49.03060268852505,1,0,3
15290,9,18,5565.15,66,534,309.17499999999995,16.447331269307888,1,0,1
15291,53,36,12020.4,112,617,333.9,17.045071246008703,1,0,1
15292,81,1,177.39,24,81,177.39,0.0,1,1,0
15293,546,1,247.5,19,546,247.5,0.0,1,1,0
15294,291,1,233.35,15,291,233.35,0.0,1,1,0
15295,534,1,207.04,50,534,207.04,0.0,1,1,0
15296,56,10,8741.66,325,567,874.1659999999999,48.49255383847893,1,0,1
15298,22,17,6435.07,167,611,378.5335294117647,18.17140610959977,1,0,1
15299,44,8,2483.2,7,577,310.4,93.27455632241228,1,0,1
15301,27,13,5058.78,201,330,389.13692307692304,26.475116962571065,1,0,1
15302,610,1,306.0,15,610,306.0,0.0,1,1,0
15303,170,3,1221.18,63,564,407.06,111.01576464628796,1,1,2
15304,45,7,593.9,8,302,84.84285714285714,26.71079681826558,1,0,3
15305,435,1,93.6,5,435,93.6,0.0,1,1,0
15306,28,7,2343.96,88,539,334.8514285714286,132.980700354099,1,0,1
15308,154,1,310.47,19,154,310.47,0.0,1,1,0
15309,491,4,797.96,49,615,199.49,38.03068936179482,1,1,2
15310,359,1,1608.72,45,359,1608.72,0.0,1,1,0
15311,1,177,94841.62,758,619,535.8283615819208,3.02551916764152,1,0,1
15312,95,10,2613.24,111,604,261.324,48.8631876888022,1,0,2
15314,79,3,820.4499999999999,49,308,273.4833333333333,141.4213562373095,1,1,2
15316,207,1,165.0,1,207,165.0,0.0,1,1,0
15317,557,1,129.75,5,557,129.75,0.0,1,1,0
15319,164,1,204.5,16,164,204.5,0.0,1,1,0
15321,172,10,5117.89,206,555,511.789,56.27116885621307,1,0,2
15322,356,1,646.18,41,356,646.18,0.0,1,0,0
15323,443,3,434.6,29,542,144.86666666666667,1.4142135623730951,1,1,0
15324,581,1,140.22000000000003,8,581,140.22000000000003,0.0,1,1,0
15325,275,7,1439.72,141,541,205.67428571428573,33.99656845428177,1,0,2
15326,214,5,1679.52,94,618,335.904,117.73522554160812,1,1,2
15328,288,1,107.24,8,288,107.24,0.0,1,1,0
15329,14,10,2662.13,91,606,266.213,59.522638083711016,1,0,1
15331,380,3,767.91,41,489,255.97,77.07463914933368,1,1,2
15332,246,6,4892.68,113,393,815.4466666666667,48.08326112068523,0,1,2
15333,88,1,1028.56,16,88,1028.56,0.0,1,1,3
15334,37,3,350.82,67,53,116.94,2.8284271247461903,1,1,3
15336,282,1,240.5,15,282,240.5,0.0,1,1,0
15337,291,1,373.02,21,291,373.02,0.0,1,1,0
15338,557,1,277.93,56,557,277.93,0.0,1,1,0
15339,198,6,1504.85,134,549,250.8083333333333,64.70935017445315,1,0,2
15340,442,1,105.5,7,442,105.5,0.0,1,1,0
15341,329,1,382.2,7,329,382.2,0.0,1,0,0
15342,10,1,406.09,24,10,406.09,0.0,1,1,3
15346,213,3,596.12,36,311,198.70666666666668,61.518289963229634,1,1,2
15347,246,4,1162.0,29,318,290.5,12.662279942148386,1,1,2
15349,38,2,463.91,65,67,231.955,0.0,1,1,3
15350,253,2,547.6,26,263,273.8,0.0,1,1,0
15351,250,4,1770.23,103,313,442.5575,12.8970280814354,1,0,2
15352,429,1,111.15,34,429,111.15,0.0,1,1,0
15353,135,7,2794.4700000000003,274,618,399.21,65.14291979946861,1,1,2
15354,483,3,44.85,1,483,14.949999999999998,0.0,1,1,0
15356,35,10,2450.79,262,302,245.079,19.153618747148304,1,0,1
15358,1,35,13558.5,320,613,387.3857142857143,15.412943376571905,1,0,1
15359,543,8,181.35,10,574,22.66875,5.698788509515902,1,1,0
15361,242,4,573.19,10,423,143.2975,90.0721932674008,1,1,2
15362,329,2,613.08,38,619,306.54,0.0,1,1,0
15363,253,2,678.11,32,373,339.055,0.0,1,1,0
15364,134,1,331.80000000000007,3,134,331.80000000000007,0.0,1,0,0
15365,195,7,2443.42,87,553,349.06,75.31976278950079,1,0,2
15366,238,6,1892.11,68,532,315.35166666666663,28.600699292150185,1,0,2
15367,126,9,4617.92,191,609,513.1022222222223,53.14938515972826,1,0,2
15368,274,1,245.8,4,274,245.8,0.0,1,0,0
15369,372,11,6129.58,44,612,557.2345454545455,29.99351781820717,1,1,2
15370,21,5,2866.42,82,291,573.284,24.66272491027705,1,0,3
15371,542,1,59.400000000000006,1,542,59.400000000000006,0.0,1,1,0
15372,17,8,5088.42,45,544,636.0525,120.05554270142356,1,1,1
15373,53,12,2173.93,93,467,181.16083333333333,21.73392823130776,1,0,1
15374,9,2,307.32,8,505,153.66,0.0,1,1,3
15375,570,1,60.96,6,570,60.96,0.0,1,1,0
15376,102,1,635.37,57,102,635.37,0.0,1,0,0
15377,263,4,1211.75,15,296,302.9375,9.71253485622231,1,1,2
15378,343,2,246.5,8,382,123.25,0.0,1,1,0
15379,49,8,4873.84,177,281,609.23,19.65415259647981,1,1,1
15380,21,8,2141.26,22,618,267.6575,71.91661838546081,1,0,1
15381,94,5,1469.77,20,463,293.954,53.34791467339656,1,1,2
15382,65,10,9904.96,243,615,990.496,45.90600299646127,1,0,1
15384,50,4,2027.79,83,473,506.9475,103.5905401086412,1,1,2
15385,273,2,625.2,8,557,312.6,0.0,1,0,0
15386,66,1,394.14,31,66,394.14,0.0,1,1,3
15387,372,1,468.65,20,372,468.65,0.0,1,1,0
15388,150,1,140.54,10,150,140.54,0.0,0,1,0
15389,52,5,840.96,2,562,168.192,92.17510509893656,1,1,3
15390,276,2,1216.66,77,289,608.33,0.0,0,1,2
15391,464,1,289.87,12,464,289.87,0.0,1,1,0
15392,240,4,1691.07,54,312,422.7675,10.066445913694333,1,0,2
15393,161,4,783.58,35,604,195.895,129.41020052530635,1,0,2
15394,84,9,4539.7,119,604,504.4111111111111,58.695187196225895,1,0,2
15395,206,1,107.45,7,206,107.45,0.0,1,1,0
15396,464,1,508.2000000000001,2,464,508.2000000000001,0.0,1,0,0
15397,170,1,94.0,6,170,94.0,0.0,1,1,0
15400,8,6,1129.1,16,441,188.1833333333333,33.66749173906485,1,0,3
15401,332,2,216.95,14,449,108.475,0.0,1,1,0
15402,29,6,1800.3,79,472,300.05,60.10823570859488,1,1,3
15403,372,2,170.88,6,611,85.44,0.0,1,1,0
15404,256,1,257.06,16,256,257.06,0.0,1,1,0
15405,69,2,655.84,29,456,327.92,0.0,1,1,3
15406,181,3,717.45,101,333,239.15,107.48023074035522,1,0,2
15407,64,3,560.6800000000001,62,185,186.89333333333332,31.81980515339464,1,0,3
15408,144,1,264.18,34,144,264.18,0.0,1,1,0
15409,601,1,131.25,9,601,131.25,0.0,1,1,0
15410,10,8,3937.55,75,480,492.19375,106.65163584573575,1,0,1
15411,4,2,382.21,22,63,191.105,0.0,1,0,3
15412,51,1,190.53,10,51,190.53,0.0,1,1,0
15413,572,5,6333.6,20,619,1266.72,9.345230512584124,1,1,2
15414,122,1,36.2,5,122,36.2,0.0,1,0,0
15415,193,1,559.61,46,193,559.61,0.0,1,1,0
15416,35,6,3730.83,161,557,621.805,89.25637232153233,1,0,1
15418,305,2,449.42,64,467,224.71,0.0,1,1,0
15420,314,6,743.0,52,614,123.83333333333331,45.0477524411596,1,1,2
15421,95,9,3589.34,170,612,398.8155555555556,34.24882688293342,1,0,2
15422,203,7,1617.97,80,551,231.13857142857145,47.50438576243952,1,1,2
15423,462,2,222.39,12,501,111.195,0.0,1,0,0
15424,134,3,567.54,33,343,189.18,147.07821048680188,1,1,2
15425,280,4,1941.12,114,544,485.28,48.26316746063538,1,1,2
15426,137,6,1386.41,218,466,231.06833333333336,41.3255368991136,1,0,2
15428,267,3,643.97,35,602,214.65666666666667,116.67261889578036,1,0,2
15430,348,2,954.75,36,408,477.375,0.0,1,1,0
15431,383,1,153.24,2,383,153.24,0.0,1,1,0
15432,421,1,149.57,6,421,149.57,0.0,1,0,0
15433,94,2,533.3,40,147,266.65,0.0,1,1,0
15434,80,7,1832.54,70,564,261.7914285714286,103.89353524963268,1,0,2
15436,114,1,484.1,124,114,484.1,0.0,1,0,0
15437,142,2,393.45,56,521,196.725,0.0,1,1,0
15438,11,1,156.57999999999998,25,11,156.57999999999998,0.0,1,1,3
15439,285,4,1269.05,49,534,317.2625,127.08396174708017,1,1,2
15440,16,2,237.66,25,89,118.83,0.0,1,0,3
15441,276,3,1254.21,45,610,418.07,195.86857838867363,1,1,2
15442,129,1,594.0,2,129,594.0,0.0,1,1,0
15443,200,8,2333.35,249,523,291.66875,50.96684262948852,1,0,2
15445,144,2,284.5,12,470,142.25,0.0,1,1,0
15446,257,3,399.75,90,606,133.25,109.60155108391488,1,1,0
15447,211,5,492.88,27,505,98.576,86.93052781771584,1,1,2
15448,193,2,788.81,49,554,394.405,0.0,1,1,2
15449,65,2,647.7,30,142,323.85,0.0,1,0,3
15451,314,2,226.86,56,479,113.43,0.0,1,1,0
15452,144,4,1493.63,148,391,373.4075,44.0,1,0,2
15453,11,3,479.36,77,68,159.78666666666666,13.435028842544405,1,0,3
15454,242,2,305.99,35,498,152.995,0.0,1,1,0
15455,478,1,38.25,2,478,38.25,0.0,1,1,0
15456,163,10,2089.52,128,611,208.952,32.83587130630836,1,1,2
15457,142,1,237.07,56,142,237.07,0.0,1,1,0
15458,282,1,208.8,6,282,208.8,0.0,1,0,0
15459,297,2,202.83,6,377,101.415,0.0,1,1,0
15460,234,1,214.26,53,234,214.26,0.0,1,1,0
15461,341,2,429.7,1,512,214.85,0.0,1,1,0
15462,24,3,672.25,32,326,224.08333333333331,152.02795795510772,1,0,3
15464,218,1,958.65,155,218,958.65,0.0,1,1,0
15465,19,29,10737.91,94,610,370.2727586206897,22.11824882799113,1,0,1
15466,270,3,1225.93,172,617,408.6433333333334,60.81118318204309,1,0,2
15467,25,2,392.56,36,32,196.28,0.0,1,0,3
15468,273,1,894.49,56,273,894.49,0.0,1,0,0
15469,319,1,333.7,19,319,333.7,0.0,1,0,0
15470,456,1,63.42,4,456,63.42,0.0,1,1,0
15471,260,2,837.53,67,431,418.765,0.0,1,0,0
15473,325,1,274.8,3,325,274.8,0.0,1,0,0
15474,476,1,150.35,19,476,150.35,0.0,1,1,0
15476,260,4,2209.98,67,322,552.495,25.540817005987364,1,1,2
15477,530,1,368.4,2,530,368.4,0.0,1,1,0
15478,455,1,583.56,24,455,583.56,0.0,1,0,0
15479,613,1,147.4,9,613,147.4,0.0,1,1,0
15480,346,4,2716.65,162,556,679.1625,118.07765806168976,0,0,2
15481,281,1,1993.34,38,281,1993.34,0.0,0,1,2
15482,46,11,5393.9,46,617,490.3545454545454,65.79268787470063,1,0,1
15483,41,10,817.8199999999999,216,564,81.782,59.04400430564009,1,1,2
15484,420,2,1061.69,53,614,530.845,0.0,1,0,2
15485,216,6,3514.55,56,618,585.7583333333333,107.06306552681929,1,0,2
15486,407,1,102.0,1,407,102.0,0.0,1,1,0
15487,560,1,231.32,14,560,231.32,0.0,1,1,0
15488,337,4,340.6,8,463,85.15,46.8081189538738,1,0,0
