Customer ID,Recency,Frequency,Monetary,distinct_products,tenure_days,avg_order_value,purchase_interval_std,is_uk,churned,cluster,churn_probability,predicted_clv_6m,predicted_purchases_6m,frequency,recency,T,expected_value_at_risk
14878,54,22,3683.43,150,537,167.42863636363634,17.62546858546299,1,0,1,0.09304881038322521,931.3356763422246,5.049806535212662,17.0,483.0,537.0,86.65967675110046
13733,291,2,487.03,28,615,243.515,0.0,1,1,0,0.7046346426242053,122.96101514415561,0.3612202255896422,1.0,325.0,616.0,86.64259096281158
13230,18,28,5454.61,582,511,194.8075,15.080789085130773,1,0,1,0.05520141730853162,1568.857013867327,8.126136961840189,26.0,493.0,512.0,86.6031307199071
14541,49,13,2345.38,99,582,180.41384615384607,34.05465749306102,1,0,1,0.14612530388192072,592.6100351633054,3.130085513952684,11.0,533.0,582.0,86.59532147171372
14294,287,1,375.34,23,287,375.34,0.0,1,1,0,0.7370176469943374,117.49317728356048,0.3240035224680119,0.0,0.0,288.0,86.59454505941828
15945,245,4,621.27,24,618,155.3175,111.07204868912793,1,1,2,0.6441548660279786,134.32833770138382,0.818918014118362,3.0,373.0,619.0,86.52825237579596
16457,98,1,208.36,9,98,208.36,0.0,1,1,0,0.6279112712422344,137.79490959205992,0.6843910494074574,0.0,0.0,99.0,86.52297685265911
15780,64,3,475.28,26,238,158.42666666666668,38.89087296526012,1,1,3,0.40596717857932907,213.1068528379685,1.418606849827511,2.0,174.0,238.0,86.51438778255036
12797,246,2,512.9300000000001,27,304,256.46500000000003,0.0,0,1,0,0.6576628412435129,131.5417288189071,0.5347208902236565,1.0,59.0,305.0,86.51010711712613
14099,38,16,4605.64,242,610,287.8525,19.137845825932,1,0,1,0.078157133597457,1106.5312951274448,4.057032944783014,15.0,572.0,610.0,86.48331426304283
15900,294,3,549.29,68,443,183.09666666666664,99.7020561473032,1,0,0,0.654110848739652,132.06049857197485,0.6412058429198767,2.0,149.0,443.0,86.38220480589607
17869,95,5,652.42,65,427,130.48399999999998,39.5347948015416,1,0,2,0.42586265595095796,202.57118432902467,1.5680540161010514,4.0,332.0,428.0,86.26750257748952
15542,392,3,855.71,212,618,285.2366666666667,159.0990257669732,1,1,2,0.7584806256017176,113.63808427815522,0.32636230484151635,1.0,225.0,618.0,86.19228525547588
13238,44,4,624.75,19,470,156.1875,64.76367294504948,1,0,3,0.44358098712822297,194.28706437028126,1.15862075478044,3.0,427.0,471.0,86.18204779961395
17081,276,4,650.48,121,535,162.62,42.09908945967042,1,0,2,0.5763541326298343,149.50973360724151,0.8325321489963662,3.0,260.0,536.0,86.17055283291927
15204,237,1,316.58,9,237,316.58,0.0,1,1,0,0.747602886415728,115.10265676732887,0.37631448817126395,0.0,0.0,238.0,86.05107843337389
14404,50,11,2221.09,106,599,201.9172727272728,37.04111829365368,1,0,1,0.15921454747529287,540.0976743919576,2.5214710953080752,9.0,550.0,600.0,85.9914068207736
17071,14,10,2767.1,107,564,276.71,40.31783448770256,1,0,1,0.11975812758530997,717.9656407140047,2.4040492865881298,8.0,550.0,565.0,85.9822208024966
14425,315,3,661.39,35,618,220.4633333333333,192.3330444827409,1,1,2,0.7016043364714751,122.49823108978293,0.5614539874781337,2.0,303.0,618.0,85.94529014267658
17114,19,6,599.9399999999999,66,215,99.99,7.726577508832744,1,0,3,0.27388615777843756,313.72908762231833,3.4420311335168465,5.0,196.0,215.0,85.92605439221154
12993,1,7,1217.27,55,540,173.8957142857143,69.60675254599944,1,0,3,0.25732866745331623,333.6050017189626,1.6273502448655275,5.0,539.0,540.0,85.84613054810193
14867,66,16,2882.06,67,614,180.12875,40.00571387760933,1,1,1,0.12443158043698499,689.5828587490508,3.7125162274495853,14.0,549.0,615.0,85.80588495639857
13026,101,6,961.6,25,607,160.26666666666668,66.41385397641068,1,0,2,0.48807584313166014,175.79266180575814,1.4256026144881044,5.0,506.0,607.0,85.8001516272042
17888,41,21,1388.44,117,598,66.11619047619048,25.60037006311473,1,0,1,0.24422364235972374,351.1279843293777,5.163998511334851,19.0,557.0,599.0,85.75375526734862
15677,301,2,642.4,32,344,321.2,0.0,1,0,0,0.6658006471641277,128.79747974079547,0.41670683226161115,1.0,42.0,344.0,85.75344536453025
13837,92,2,266.59000000000003,17,198,133.29500000000002,0.0,1,1,0,0.5477885572956707,156.47612229745107,0.9498507238731222,1.0,106.0,198.0,85.71582928454164
16385,38,4,600.3100000000001,79,512,150.0775,118.42860014934456,1,0,3,0.4900365363905846,174.8890433372297,1.0797522348917674,3.0,473.0,512.0,85.70202104963889
13407,459,3,2244.7,85,542,748.2333333333332,29.698484809834994,1,1,2,0.7562143979564553,113.30427484368681,0.26783316348506037,2.0,83.0,542.0,85.68232398681137
14053,4,4,572.3,3,367,143.075,104.58170649465104,1,1,3,0.44380506791887403,193.04122522636675,1.4472517995599523,3.0,362.0,367.0,85.67267407273036
17060,146,1,234.24,5,146,234.24,0.0,1,1,0,0.7095424085781246,120.70437942522815,0.53330581819196,0.0,0.0,147.0,85.64487610330421
17774,26,8,3036.29,275,549,379.53625,28.985217907458573,1,0,1,0.11413033302352,750.4070558568427,2.1679577007231394,7.0,524.0,550.0,85.64420718814064
13393,464,4,1131.45,53,612,282.8625,36.42801120017397,1,1,2,0.7635928549121197,112.14147898054405,0.306240625351503,3.0,149.0,613.0,85.6304320888211
16658,248,6,683.83,49,499,113.97166666666668,37.459311259018094,1,1,2,0.5845221645059127,146.1996529068682,1.0732491510541975,4.0,251.0,500.0,85.45693756713575
15766,336,2,516.0,15,562,258.0,0.0,1,0,0,0.7344541679410818,116.34560544894435,0.3664539886914511,1.0,226.0,563.0,85.45051484360582
13203,1,8,2063.65,125,602,257.95625,40.019638036486896,1,0,1,0.17741390304426893,481.55401952634423,2.0084696421669923,7.0,602.0,603.0,85.43437813082483
17329,195,4,718.78,73,616,179.695,238.17010727629108,1,0,2,0.6180216876005153,138.07751213996525,0.6232038108048794,2.0,421.0,617.0,85.33489707242197
13778,371,3,945.79,27,445,315.2633333333333,7.7781745930520225,1,0,2,0.7656178088296146,111.44041043652963,0.38000256842842167,2.0,74.0,446.0,85.32076285348873
16781,252,2,623.0,36,549,311.5,0.0,1,1,0,0.67431927381027,126.52183078438146,0.40239349501607685,1.0,297.0,550.0,85.31610905566997
13965,357,3,996.61,23,583,332.2033333333333,111.72287142747452,1,1,2,0.7908599425885633,107.87462917005615,0.5297405685015292,2.0,227.0,584.0,85.31372303219317
15337,291,1,373.02,21,291,373.02,0.0,1,1,0,0.7386972213004189,115.48304105747192,0.32044162839962004,0.0,0.0,292.0,85.3070015364767
13584,187,3,385.7,74,556,128.56666666666666,9.899494936611664,1,1,0,0.6527624384948489,130.6189556622978,0.6801426691008339,2.0,369.0,556.0,85.26314801177206
16113,63,1,160.38,30,63,160.38,0.0,1,1,0,0.6369855958973104,133.8136344891473,0.8633879542761131,0.0,0.0,64.0,85.23735770425438
14104,35,5,664.48,117,440,132.89600000000002,106.97780143562495,1,1,3,0.431345836723595,197.44553024399238,1.576279108840392,4.0,406.0,441.0,85.16730745042878
17456,245,2,975.56,59,336,487.78,0.0,1,1,2,0.6310751971094909,134.8630167704669,0.529608456153896,1.0,91.0,337.0,85.10870489120299
15262,204,3,418.82,22,368,139.60666666666663,36.06244584051392,1,1,0,0.663795800082892,128.101476801043,0.8707345101132542,2.0,165.0,369.0,85.03322228494835
15664,329,3,867.6,46,530,289.2,45.96194077712559,1,0,2,0.6524751033333615,130.23331548171208,0.5729166422605522,2.0,200.0,530.0,84.97399597637636
17388,12,10,1605.16,40,610,160.51600000000002,52.188227706170586,1,0,1,0.21498202398739777,394.86570837747547,2.5103747220795767,9.0,598.0,610.0,84.88902919020724
17235,252,7,1353.82,41,433,193.4028571428572,31.601687718643547,1,0,2,0.5087455626140448,166.82798433927633,0.829059886115103,6.0,181.0,434.0,84.8729967524522
12527,175,4,668.6700000000001,24,409,167.16750000000002,78.54510381515409,0,0,2,0.5958601864435198,142.41383229909985,1.1654087252000314,3.0,235.0,410.0,84.8587326658778
13491,28,26,4336.29,137,613,166.7803846153846,18.432127748399893,1,0,1,0.07993598576367669,1060.8064515526603,6.651488851594432,25.0,585.0,613.0,84.79660940932985
13404,93,1,217.81,9,93,217.81,0.0,1,0,0,0.5675360011959256,149.34545721439437,0.7095700111879107,0.0,0.0,93.0,84.75892358423458
17951,238,3,741.5400000000001,15,284,247.18000000000004,10.606601717798211,1,0,2,0.6057300201680094,139.92284526924973,0.6851005446846687,2.0,46.0,285.0,84.7554678869079
14575,368,1,420.22,71,368,420.22,0.0,1,1,0,0.7890651070391953,107.37908679995176,0.2644968372377022,0.0,0.0,369.0,84.72909061957498
13820,298,3,652.75,68,561,217.5833333333333,137.88582233137677,1,1,2,0.6633415709064496,127.68372197381835,0.6022987300040347,2.0,262.0,561.0,84.69792071329502
14224,25,8,1566.18,179,424,195.7725,28.50062655952873,1,0,1,0.1857704879536717,455.831368099672,2.7085213699920963,7.0,399.0,425.0,84.68001567646581
14381,331,1,423.26,56,331,423.26,0.0,1,0,0,0.7157552227140638,118.05950584653323,0.2887119571699716,0.0,0.0,332.0,84.50170790069771
17717,301,1,376.92,26,301,376.92,0.0,1,1,0,0.7440509499582267,113.56890508260629,0.3118712056811721,0.0,0.0,302.0,84.50105171242889
15271,9,17,3247.76,285,371,191.04470588235296,22.54024179107225,1,0,1,0.07826636039724293,1078.8751358268496,6.680417383292295,16.0,362.0,372.0,84.43963020424863
13545,271,2,364.93,54,425,182.465,0.0,1,1,0,0.7261537818423044,116.22436321563804,0.4619231107233537,1.0,154.0,425.0,84.39676089124917
17414,65,5,871.6800000000001,6,616,174.336,83.77897508722977,1,0,2,0.4327782712158763,194.98359217052914,1.1682879573520237,4.0,552.0,617.0,84.38466193502308
14710,259,9,1300.31,203,616,144.4788888888889,36.80231941448411,1,0,2,0.43883563117082186,192.25362608909867,1.2497141758181498,8.0,357.0,617.0,84.3677413496888
17203,268,4,2004.01,84,268,501.0025,0.0,1,0,2,0.5095345196423472,165.57488117050795,0.34206762070012187,0.0,0.0,269.0,84.36611754205349
16440,95,2,488.76,58,374,244.38,0.0,1,0,0,0.5113675369883254,164.91031359435482,0.5960848431728417,1.0,279.0,374.0,84.32978088671757
17512,1,16,4241.77,85,609,265.110625,42.01167638146509,1,0,1,0.09403376180433708,896.7026965373666,3.8329354664106767,14.0,608.0,610.0,84.32032777550148
18096,322,3,808.81,154,393,269.6033333333333,42.42640687119285,1,0,2,0.6058090799845942,139.09110936545892,0.4794758754199133,2.0,71.0,394.0,84.26265699872525
16783,317,1,391.95,25,317,391.95,0.0,1,1,0,0.7420724241189439,113.54234612673528,0.29984397182394745,0.0,0.0,317.0,84.25664403041863
13070,72,4,751.7,12,612,187.925,75.87050371081857,1,1,2,0.4682354461491686,179.8329679967739,0.9144241887939897,3.0,540.0,613.0,84.2041700022986
12584,7,4,731.44,27,160,182.86,42.548012096140674,0,0,3,0.2984558887205466,281.9738349894196,2.723972213558625,3.0,153.0,161.0,84.15675151770799
12366,514,1,500.24,3,514,500.24,0.0,0,1,0,0.8745694748159382,96.21736410291604,0.19909983872238596,0.0,0.0,514.0,84.14876959166118
15916,72,10,2489.33,178,609,248.933,47.559903747215934,1,0,2,0.14930204603362288,563.4098124152242,2.2065216061353463,8.0,538.0,610.0,84.11823774901264
17229,23,1,157.71,32,23,157.71,0.0,1,0,3,0.44203488078000447,190.23933216359936,1.2480883250216261,0.0,0.0,23.0,84.0924205126043
17308,273,2,874.0799999999999,5,333,437.04,0.0,1,1,0,0.6925374231394557,121.40289060460391,0.47810289160179076,1.0,59.0,333.0,84.07604502099362
17155,58,6,774.94,33,617,129.15666666666667,138.65532806206906,1,0,2,0.4727180105842002,177.79953104791193,1.4278521612156398,5.0,559.0,617.0,84.04904059977267
17402,47,16,3164.02,101,603,197.75125,32.5330601081423,1,0,1,0.10438561137369795,805.0928378112446,3.554767517988203,13.0,557.0,604.0,84.04010808751222
17168,379,1,400.2,21,379,400.2,0.0,1,1,0,0.8401006514908961,99.99673721269959,0.25863531876554674,0.0,0.0,379.0,84.00732407935286
14044,25,8,2664.03,494,564,333.00375,52.79790760644827,1,0,1,0.11626522672776418,722.2887977431312,1.8365364279767582,6.0,539.0,565.0,83.97707083252936
14167,45,7,1101.55,45,561,157.3642857142857,27.1563375046538,1,0,2,0.29503320714987985,284.3968745162891,1.8352229669745759,6.0,516.0,562.0,83.9065219919427
17607,256,1,333.81,22,256,333.81,0.0,1,1,0,0.7337698951381365,114.34822360134162,0.3545556496901092,0.0,0.0,257.0,83.90528404118862
16587,112,1,215.15,13,112,215.15,0.0,1,1,0,0.6376794578912858,131.41102996044094,0.632099594960479,0.0,0.0,113.0,83.79811434610949
17670,108,1,205.7,11,108,205.7,0.0,1,1,0,0.6486657516092214,129.16333567378325,0.6498254528853333,0.0,0.0,108.0,83.78383221518877
17861,16,15,4279.9,276,610,285.32666666666665,29.36367270498149,1,0,1,0.07988147456931816,1048.5778706431947,3.558882970305285,13.0,593.0,610.0,83.76194650773414
13150,364,3,449.97,7,511,149.98999999999998,103.23759005323592,1,1,0,0.8330538967969533,100.49774668242816,0.36201130579277,1.0,146.0,511.0,83.72003949310987
14823,60,3,321.43,56,75,107.14333333333332,9.192388155425116,1,1,3,0.41486263041655547,201.72937095032077,1.6922604730083117,1.0,14.0,75.0,83.68997746472715
16720,256,2,503.49,107,602,251.745,0.0,1,0,0,0.6454852344865936,129.64017576015397,0.37495096524777005,1.0,346.0,603.0,83.68081924942618
17300,271,2,393.64,37,362,196.82,0.0,1,1,0,0.7095007639082361,117.91544304585665,0.4853756191273845,1.0,91.0,362.0,83.6610969176134
17860,249,4,691.79,127,608,172.9475,158.36771556517868,1,1,2,0.6219109123704097,134.494311025852,0.6075757570886439,2.0,360.0,609.0,83.64347967871727
16620,141,5,1675.73,74,618,335.146,40.73491540844701,1,0,2,0.3535547842303015,236.50366720599587,1.1298960964947966,4.0,478.0,619.0,83.6170030286909
13550,263,1,342.55,40,263,342.55,0.0,1,1,0,0.727070353624922,114.8947484079502,0.3471621378292441,0.0,0.0,264.0,83.5365653546148
14029,24,1,165.20000000000002,6,24,165.20000000000002,0.0,1,0,3,0.42834965824009535,195.0144039239426,1.221417206367109,0.0,0.0,25.0,83.53435327271673
13453,46,3,781.6899999999999,33,282,260.56333333333333,7.7781745930520225,1,1,3,0.37058896227920285,225.27729269107024,1.260200174505576,2.0,237.0,283.0,83.48527812345198
14159,25,15,5288.09,586,617,352.53933333333333,38.22841989818685,1,0,1,0.06504396894708066,1282.5858175646101,3.5159179635362174,13.0,592.0,617.0,83.42447208963856
12622,112,1,177.05,11,112,177.05,0.0,0,1,0,0.7712816930351928,108.14000861954946,0.632099594960479,0.0,0.0,113.0,83.40640893292645
16794,28,8,1330.94,195,504,166.3675,71.01609475524344,1,0,3,0.23271513915827044,358.4011377638614,2.333772741583548,7.0,476.0,505.0,83.40537064919947
13677,285,2,551.24,98,400,275.62,0.0,1,1,0,0.6466534372516514,128.92480995542658,0.4582397008413398,1.0,116.0,401.0,83.36967150469252
16990,99,2,344.0,1,303,172.0,0.0,1,1,0,0.6413829520414295,129.97695105460738,0.7001942380304261,1.0,204.0,303.0,83.36500056474847
18100,430,1,451.56,30,430,451.56,0.0,1,1,0,0.8219967977417015,101.17205810968889,0.23191647050039188,0.0,0.0,431.0,83.16310778710161
15180,247,3,816.9300000000001,46,469,272.31,85.55992052357225,1,1,2,0.6399344404302584,129.90930641113945,0.7130054857624964,2.0,222.0,470.0,83.1334393048955
17043,58,6,1181.44,111,610,196.90666666666667,61.136732002945664,1,0,2,0.36558271863028163,227.3453578098318,1.43976146579157,5.0,552.0,611.0,83.11353397609244
17346,59,18,3423.99,383,481,190.22166666666664,21.905378066477056,1,0,1,0.08159401405915617,1018.090222033941,5.4875362151198015,17.0,422.0,481.0,83.07006789012681
13274,289,1,360.85,19,289,360.85,0.0,1,1,0,0.7393363884751518,112.33290348835772,0.3222127053344232,0.0,0.0,290.0,83.05180317201018
17293,36,11,2600.74,99,616,236.43090909090915,45.11035850494257,1,0,1,0.12595977068974953,658.731302296442,2.7288497171105806,10.0,580.0,617.0,82.97364378341992
13538,1,10,2714.03,104,556,271.403,64.54348232866826,1,0,1,0.13450957552727885,616.788744377313,2.7314571591309686,9.0,555.0,556.0,82.96399219619568
17141,298,4,727.58,138,564,181.895,153.57517160444044,1,1,2,0.6608125921763953,125.5274073340465,0.3806716376633785,1.0,266.0,565.0,82.95009142959353
14365,275,2,634.68,50,562,317.34,0.0,1,1,0,0.6780543483430642,122.16860811659564,0.3898414098190839,1.0,287.0,562.0,82.83695596447744
14767,354,1,382.81,18,354,382.81,0.0,1,1,0,0.8195400104646805,101.02597089733167,0.2731649173335414,0.0,0.0,355.0,82.7948252464037
15264,410,1,454.66,32,410,454.66,0.0,1,0,0,0.7804664548581345,106.08174325889776,0.24151143241051978,0.0,0.0,411.0,82.79324208644275
15447,211,5,492.88,27,505,98.576,86.93052781771584,1,1,2,0.6549490759889728,126.40806885958636,0.9710519487228777,3.0,295.0,506.0,82.79084789713653
14947,11,5,923.47,43,505,184.694,101.95423810056484,1,0,3,0.38691234952565523,213.9638567728241,1.4113410846514485,4.0,494.0,505.0,82.78525853754415
17234,63,1,149.89,14,63,149.89,0.0,1,1,0,0.6568521505413085,126.00526230576493,0.8699030426565734,0.0,0.0,63.0,82.76682752506338
16427,143,2,241.06,8,164,120.53,0.0,1,1,0,0.6620159396322666,125.00476413530889,0.8983956531531707,1.0,21.0,165.0,82.75514638754638
12808,65,4,561.35,35,343,140.3375,81.74554014338234,0,0,3,0.44778770620104263,184.77025940294706,1.492933612492465,3.0,278.0,343.0,82.73785063221729
16097,120,1,185.05,10,120,185.05,0.0,1,1,0,0.7637029554638689,108.30054260326011,0.605677696367427,0.0,0.0,121.0,82.7094444644504
16682,39,2,609.02,15,68,304.51,0.0,1,0,3,0.4026442555721203,205.40079271342879,1.8760538978659111,1.0,29.0,68.0,82.70344927602193
13675,31,2,486.8200000000001,25,165,243.41000000000005,0.0,1,1,3,0.3919416002497685,210.99562233958818,1.1402493943548095,1.0,133.0,165.0,82.69796186547399
12983,478,1,490.08,30,478,490.08,0.0,1,1,0,0.8249307317259147,100.24476751458225,0.21173221544007279,0.0,0.0,479.0,82.69498941749853
17611,4,22,7071.56,680,618,321.43454545454546,18.553012847359472,1,0,1,0.048713538461199246,1697.4502089344542,5.342222897686729,20.0,615.0,619.0,82.68880603889923
17998,260,3,608.24,57,618,202.74666666666667,252.43712088359743,1,1,2,0.6806737185207493,121.47950154805389,0.5946558261550967,2.0,358.0,619.0,82.68790404276096
15349,38,2,463.91,65,67,231.955,0.0,1,1,3,0.3787186979269528,218.0125101193135,1.8760538978659111,1.0,29.0,68.0,82.56541396417303
15525,253,2,430.78,66,263,215.39,0.0,1,0,0,0.6386078920609787,129.15784863045965,0.46280615937523856,1.0,9.0,263.0,82.4812214570288
16965,107,1,201.19,26,107,201.19,0.0,1,1,0,0.6492306361508403,127.04431116497076,0.6534914602422491,0.0,0.0,107.0,82.48105895697927
16710,18,19,5279.44,497,615,277.8652631578948,29.614792717701377,1,0,1,0.06475485751501327,1273.1162542104798,4.827149562599636,18.0,597.0,616.0,82.44046164144703
14805,194,4,645.4,82,502,161.35,11.239810200058244,1,0,2,0.5562059489150023,148.06295894975653,0.9985937771319151,3.0,308.0,502.0,82.35349858181236
17220,6,15,3435.26,342,569,229.0173333333333,47.3163889085025,1,0,1,0.09243636317079577,890.7903864973218,2.6731694836991933,9.0,562.0,569.0,82.34142367531997
17227,53,9,1413.36,50,573,157.04000000000002,33.66643092798183,1,0,2,0.23870301168619146,344.9010175636739,2.3448588886165678,8.0,521.0,574.0,82.32891162608098
15237,83,2,1091.65,74,107,545.825,0.0,1,0,2,0.3781826899488463,217.33792007636367,1.3414564879465998,1.0,24.0,108.0,82.19343924236658
12951,54,14,2899.4300000000003,104,579,207.1021428571429,18.149662707892297,1,0,1,0.10962480253280792,749.3025192646247,3.6741459811577637,13.0,525.0,579.0,82.14214071171999
16125,247,14,4271.35,168,605,305.0964285714286,15.429741510372851,1,1,2,0.4497574952458536,182.3680784726264,0.6786020840692664,13.0,358.0,606.0,82.02141018664773
18146,21,2,160.35000000000002,10,100,80.17500000000001,0.0,1,1,3,0.562972629516792,145.68614571025688,1.56955787663007,1.0,80.0,101.0,82.01731253466981
16686,74,13,3116.82,355,613,239.75538461538463,29.466339296138425,1,0,1,0.10601187769300613,772.6540320559777,2.6958517252932723,10.0,539.0,614.0,81.91050474532635
14242,115,2,280.55,13,206,140.275,0.0,1,1,0,0.6103211825060297,134.10370826652326,0.8952549316858778,1.0,91.0,206.0,81.8463338076681
12899,294,1,356.4,17,294,356.4,0.0,1,1,0,0.7456105734102855,109.7344027853546,0.31868996634136065,0.0,0.0,294.0,81.81913098362347
17513,289,2,645.6,12,359,322.8,0.0,1,0,0,0.6829579029815566,119.78158343007074,0.45517107741855367,1.0,71.0,360.0,81.80577903521147
15528,134,1,229.33,26,134,229.33,0.0,1,1,0,0.6538071188198084,125.07063751715326,0.5644202332609484,0.0,0.0,135.0,81.7720731640466
16315,211,2,400.71,21,416,200.355,0.0,1,1,0,0.7034471408025623,116.1766693641677,0.5055286402178109,1.0,206.0,417.0,81.7241458921884
18244,311,2,454.72,19,383,227.36,0.0,1,1,0,0.7180406393985893,113.78971232749316,0.4211205812828102,1.0,72.0,383.0,81.70563779661472
16274,253,1,330.75,64,253,330.75,0.0,1,1,0,0.7142910997997372,114.34396230719125,0.35782189978883516,0.0,0.0,254.0,81.67487459186333
14859,84,2,648.76,17,435,324.38,0.0,1,0,3,0.5135787193307405,159.0181048695292,0.5293265001266115,1.0,350.0,435.0,81.66831464929419
17596,16,10,3395.93,226,604,339.593,31.47000335416428,1,0,1,0.10256873214869804,796.1729274346471,2.5263166002008157,9.0,588.0,605.0,81.66244773808911
14079,5,2,388.05,13,562,194.025,0.0,1,1,3,0.5030250954586114,162.27879588392057,0.433133684446059,1.0,558.0,563.0,81.63030679041766
16920,291,1,355.45,23,291,355.45,0.0,1,1,0,0.7413310138500169,110.04355515489354,0.32044162839962004,0.0,0.0,292.0,81.57870031063747
16809,16,7,1283.43,99,485,183.34714285714287,48.82895315964358,1,0,3,0.2329018368656902,349.89582243447245,2.0996557776359475,6.0,469.0,486.0,81.49137975662
17705,17,7,920.18,45,457,131.4542857142857,52.401017801820096,1,0,3,0.2706511688135969,300.8920284732817,2.2136619194211535,6.0,439.0,457.0,81.43677919298777
17574,123,1,185.65,8,123,185.65,0.0,1,1,0,0.7565387916444738,107.52810744640392,0.5994159404516941,0.0,0.0,123.0,81.34918447531957
13836,279,2,620.37,29,294,310.185,0.0,1,1,0,0.6428279831992548,126.54655510378737,0.41764118669877187,1.0,15.0,295.0,81.347666798181
17489,93,1,208.56,16,93,208.56,0.0,1,0,0,0.5685368081142449,143.0030235371842,0.7095700111879107,0.0,0.0,93.0,81.30248255251693
15578,42,1,127.1,13,42,127.1,0.0,1,1,3,0.6457434065834728,125.8838154086231,1.0248416723151883,0.0,0.0,43.0,81.28864379568934
16204,260,2,534.53,47,611,267.265,0.0,1,0,0,0.6778522890214619,119.91230472573328,0.3699068454684898,1.0,351.0,612.0,81.28283024017736
14150,240,1,306.18,12,240,306.18,0.0,1,0,0,0.7348121296613369,110.60662249447708,0.37389870112737805,0.0,0.0,240.0,81.27508782981424
15711,437,2,420.25,25,565,210.125,0.0,1,1,0,0.8501771633417512,95.46831308942906,0.3014366272021233,1.0,128.0,565.0,81.16497961139298
14297,155,1,232.6,11,155,232.6,0.0,1,0,0,0.7019550081765207,115.61156355736898,0.5144104916975782,0.0,0.0,155.0,81.15411604221329
13699,35,2,764.15,33,430,382.075,0.0,1,1,3,0.4799490054566497,169.05293285811675,0.5421291264116356,1.0,395.0,431.0,81.13678699478291
14398,281,2,707.79,50,408,353.895,0.0,1,1,0,0.6646746203992772,122.06785217023885,0.4592767372634323,1.0,126.0,408.0,81.1354033042086
14437,246,5,869.34,34,464,173.868,18.384776310850235,1,1,2,0.6020745767458716,134.60521920681498,1.079090995724541,4.0,218.0,464.0,81.04238038172839
14586,157,1,237.36,19,157,237.36,0.0,1,1,0,0.692767713129947,116.94163821905586,0.5098950970210782,0.0,0.0,157.0,81.01339127868494
14239,11,17,3293.86,84,615,193.7564705882353,28.60120918189765,1,0,1,0.09793685043951184,827.1303549817096,4.321191710007012,16.0,604.0,615.0,81.00654186982403
16114,51,1,135.75000000000003,8,51,135.75000000000003,0.0,1,1,0,0.6454673440812488,125.49754849227642,0.9566154173083948,0.0,0.0,51.0,81.0045693140174
14203,277,1,339.34,16,277,339.34,0.0,1,1,0,0.7410814081830049,109.26120097612748,0.33326562184305886,0.0,0.0,278.0,80.97144467915487
13427,95,4,638.4300000000001,23,602,159.60750000000002,100.66445913694332,1,0,2,0.49136784523332544,164.78368437963968,0.9211892163413256,3.0,507.0,603.0,80.96940392323194
15915,282,1,364.45,105,282,364.45,0.0,1,1,0,0.697865528516164,116.01920875745759,0.3294977793839504,0.0,0.0,282.0,80.9658064375503
14713,7,18,4275.44,205,616,237.5244444444444,18.40775891398228,1,0,1,0.07546628332230688,1072.5240074015935,4.571875404126524,17.0,609.0,617.0,80.93940061254462
18283,28,15,1571.3,278,538,104.75333333333332,39.425615034887166,1,0,1,0.184517697977758,438.63849105737495,3.664251650322881,12.0,510.0,539.0,80.9365646143442
13023,10,2,1073.08,54,409,536.54,0.0,1,0,3,0.41850307436564266,193.3852523407505,0.5708213810589018,1.0,399.0,409.0,80.93232264157967
15918,71,3,582.88,49,512,194.2933333333333,197.9898987322333,1,1,3,0.6289401585859941,128.6643409158241,0.767157118128641,2.0,441.0,512.0,80.92217097996082
13745,42,2,777.36,46,426,388.68,0.0,1,1,3,0.4886801231918832,165.50521413185615,0.5452969566951273,1.0,384.0,427.0,80.87910843085447
15862,84,11,2153.42,367,603,195.76545454545456,59.2156135566363,1,0,2,0.18638585953903022,433.8570928177156,1.9581453607728185,7.0,518.0,603.0,80.86482716193474
15341,329,1,382.2,7,329,382.2,0.0,1,0,0,0.7546194506970139,107.13707468429621,0.2901481201427587,0.0,0.0,330.0,80.84772044754855
16199,272,7,942.75,2,511,134.67857142857142,24.408331910777243,1,1,2,0.6024305605357032,134.20251259951246,0.9370243546408473,6.0,239.0,512.0,80.84769489062407
18024,33,2,389.78,21,33,194.89,0.0,1,1,3,0.3813705130714789,211.9640093426722,1.1253607621023771,0.0,0.0,33.0,80.83682299570265
12411,290,1,346.9,22,290,346.9,0.0,0,1,0,0.7485448817883306,107.99025694917913,0.3222127053344232,0.0,0.0,290.0,80.83555412231473
15070,253,3,735.0500000000001,26,604,245.01666666666668,60.10407640085654,1,1,2,0.6463774993456192,125.04675020287377,0.6083469833232044,2.0,352.0,605.0,80.82740569742984
14260,351,3,822.28,50,429,274.0933333333333,54.44722215136416,1,1,2,0.7629500809810118,105.89124711184671,0.3684655907554307,1.0,77.0,429.0,80.78973555916377
14795,46,1,131.45000000000002,6,46,131.45000000000002,0.0,1,1,0,0.6422889051920172,125.70626310372796,0.9895406345988645,0.0,0.0,47.0,80.7397381046731
16832,64,5,415.61,19,339,83.122,95.37076770862932,1,1,3,0.5466719504753975,147.58858507081885,1.9286950855194185,4.0,274.0,339.0,80.68253966856868
17373,14,5,807.88,50,529,161.576,81.5040898769299,1,0,3,0.37606364264065256,214.51605447926437,1.3517458682919496,4.0,515.0,530.0,80.67168885237284
12825,401,2,510.63,20,522,255.315,0.0,1,1,0,0.8091770379125361,99.6283842188469,0.3285106051097266,1.0,120.0,522.0,80.6170008342186
